id,order_id,nps_score
18450,1624,6
18451,549,6
18452,2244,10
18453,99,10
18454,380,9
18455,645,0
18456,337,10
18457,596,10
18458,2933,8
18459,2943,4
18460,2532,8
18461,2928,9
18462,2225,9
18463,1305,0
18464,2147,0
18465,1030,5
18466,1844,10
18467,2829,4
18468,1119,10
18469,1994,4
18470,1346,10
18471,2361,6
18472,2587,2
18473,399,10
18474,948,10
18475,1901,9
18476,2677,8
18477,674,0
18478,534,6
18479,2112,3
18480,2270,10
18481,933,0
18482,740,10
18483,2189,4
18484,2738,2
18485,1034,7
18486,2101,7
18487,1780,6
18488,449,10
18489,1343,0
18490,1190,10
18491,1543,7
18492,2407,2
18493,2935,10
18494,13,6
18495,796,9
18496,441,7
18497,991,5
18498,551,0
18499,363,10
18500,1758,10
18501,2894,10
18502,1189,10
18503,2750,5
18504,106,10
18505,1012,10
18506,1747,8
18507,1893,5
18508,2736,8
18509,2788,6
18510,316,7
18511,1466,5
18512,1108,0
18513,1111,0
18514,2566,0
18515,516,9
18516,1369,10
18517,1964,0
18518,832,10
18519,1198,10
18520,1722,5
18521,2611,8
18522,2288,8
18523,2064,3
18524,540,9
18525,2624,8
18526,2795,5
18527,666,8
18528,823,5
18529,1907,6
18530,1223,4
18531,1107,5
18532,84,0
18533,1467,8
18534,2180,6
18535,942,1
18536,43,8
18537,1130,2
18538,2111,9
18539,411,6
18540,278,10
18541,1952,10
18542,556,10
18543,2256,8
18544,2554,4
18545,2771,4
18546,2279,10
18547,197,4
18548,2605,8
18549,1146,10
18550,1474,6
18551,1408,6
18552,2437,8
18553,685,10
18554,2409,8
18555,451,10
18556,1272,4
18557,663,5
18558,1724,9
18559,1895,6
18560,1832,10
18561,1429,7
18562,496,8
18563,2509,10
18564,2647,8
18565,1866,4
18566,1113,8
18567,850,8
18568,660,4
18569,713,9
18570,2997,7
18571,2649,7
18572,2107,7
18573,1007,6
18574,1967,6
18575,339,8
18576,2787,1
18577,2245,9
18578,841,5
18579,1677,10
18580,2998,9
18581,1168,7
18582,1144,1
18583,1156,7
18584,751,6
18585,165,8
18586,465,2
18587,257,10
18588,1929,8
18589,2536,10
18590,3,0
18591,2399,4
18592,2772,10
18593,202,4
18594,1723,8
18595,752,10
18596,1327,7
18597,2192,4
18598,2388,1
18599,2143,6
18600,125,2
18601,1542,6
18602,209,3
18603,1010,9
18604,1860,10
18605,160,9
18606,2199,8
18607,2137,5
18608,779,7
18609,900,8
18610,222,9
18611,2996,10
18612,2305,5
18613,1691,6
18614,1239,6
18615,1962,9
18616,607,10
18617,369,9
18618,2029,9
18619,821,10
18620,765,10
18621,2201,6
18622,2515,3
18623,2469,10
18624,2007,10
18625,1529,10
18626,234,7
18627,744,9
18628,74,4
18629,938,7
18630,1512,10
18631,2579,9
18632,2183,7
18633,2151,9
18634,546,1
18635,1145,4
18636,864,6
18637,361,3
18638,1876,5
18639,456,10
18640,1530,1
18641,880,10
18642,709,8
18643,357,10
18644,2365,10
18645,164,9
18646,742,10
18647,931,7
18648,1797,3
18649,1560,10
18650,790,0
18651,692,4
18652,2821,10
18653,2369,8
18654,2835,4
18655,1571,10
18656,2884,6
18657,328,10
18658,714,4
18659,1938,4
18660,560,1
18661,1958,6
18662,1711,2
18663,578,7
18664,1490,6
18665,795,4
18666,1539,4
18667,2178,6
18668,2767,9
18669,430,1
18670,1813,8
18671,2130,9
18672,29,4
18673,959,7
18674,2743,10
18675,494,7
18676,641,8
18677,1947,10
18678,2150,10
18679,1315,5
18680,1810,9
18681,969,3
18682,846,10
18683,1806,10
18684,1023,9
18685,2129,3
18686,184,5
18687,673,8
18688,2841,7
18689,428,9
18690,780,1
18691,1999,3
18692,2870,10
18693,1932,4
18694,1904,4
18695,964,6
18696,1513,0
18697,2058,8
18698,2283,2
18699,2782,7
18700,861,10
18701,425,10
18702,1419,1
18703,1765,8
18704,619,6
18705,1610,7
18706,622,10
18707,1678,2
18708,1173,4
18709,1367,5
18710,815,8
18711,689,0
18712,2444,10
18713,2113,10
18714,2308,4
18715,2149,6
18716,2640,5
18717,327,4
18718,932,4
18719,1667,8
18720,2991,10
18721,1430,10
18722,2117,4
18723,1377,0
18724,179,10
18725,2600,6
18726,2406,3
18727,1212,8
18728,862,9
18729,2483,2
18730,1459,5
18731,598,8
18732,2976,6
18733,1942,9
18734,2686,1
18735,2489,3
18736,2793,10
18737,2581,3
18738,2924,10
18739,236,4
18740,1845,9
18741,2097,1
18742,311,9
18743,1647,9
18744,1886,9
18745,1197,10
18746,2414,5
18747,1233,6
18748,406,6
18749,2219,8
18750,1949,4
18751,240,9
18752,875,5
18753,1567,3
18754,1317,0
18755,927,0
18756,877,10
18757,2200,9
18758,2914,6
18759,60,8
18760,788,7
18761,805,0
18762,1107,4
18763,2371,5
18764,1097,4
18765,274,4
18766,657,10
18767,557,3
18768,284,8
18769,2325,7
18770,894,9
18771,1018,10
18772,2663,7
18773,581,8
18774,1757,3
18775,1319,6
18776,1306,9
18777,1504,6
18778,2430,9
18779,587,8
18780,1525,9
18781,770,2
18782,1641,5
18783,1286,2
18784,1704,7
18785,1915,5
18786,1832,6
18787,1401,8
18788,2336,5
18789,1947,8
18790,211,5
18791,2851,9
18792,596,9
18793,1247,0
18794,2497,8
18795,1562,10
18796,1277,6
18797,2679,8
18798,1738,9
18799,190,10
18800,566,8
18801,1856,6
18802,930,10
18803,1990,8
18804,1771,7
18805,308,10
18806,1178,6
18807,1327,8
18808,2151,4
18809,2414,7
18810,7,10
18811,2556,9
18812,705,0
18813,1115,3
18814,349,4
18815,156,4
18816,2409,10
18817,1887,8
18818,850,8
18819,179,2
18820,102,9
18821,622,10
18822,1425,3
18823,2814,6
18824,2002,6
18825,388,0
18826,2742,3
18827,1686,8
18828,1807,8
18829,2918,5
18830,2112,6
18831,2703,8
18832,1021,10
18833,1122,6
18834,2186,6
18835,1914,7
18836,2269,10
18837,2165,5
18838,2707,2
18839,171,0
18840,1581,3
18841,1804,9
18842,985,4
18843,2113,9
18844,923,10
18845,2176,9
18846,599,9
18847,1822,10
18848,2771,3
18849,168,3
18850,2088,1
18851,1536,6
18852,1600,9
18853,2971,4
18854,1149,6
18855,1980,6
18856,1176,9
18857,474,10
18858,1866,5
18859,2782,2
18860,2613,6
18861,2991,8
18862,435,8
18863,2353,7
18864,1476,7
18865,319,5
18866,2894,3
18867,868,0
18868,2746,7
18869,1766,10
18870,1952,9
18871,2475,10
18872,1772,9
18873,1708,8
18874,1043,10
18875,1000,0
18876,990,2
18877,2365,10
18878,2510,1
18879,558,5
18880,100,6
18881,366,0
18882,2680,5
18883,1423,6
18884,1400,8
18885,1635,4
18886,1821,3
18887,2448,6
18888,261,5
18889,1810,9
18890,553,10
18891,2517,10
18892,2007,6
18893,2483,9
18894,2212,9
18895,2834,3
18896,2755,9
18897,890,9
18898,1392,9
18899,462,7
18900,125,1
18901,2627,8
18902,2490,9
18903,108,5
18904,2861,6
18905,2312,0
18906,1829,10
18907,764,2
18908,247,1
18909,2622,6
18910,1014,9
18911,2532,2
18912,524,6
18913,2243,10
18914,1906,5
18915,1518,10
18916,2666,10
18917,2210,8
18918,2391,10
18919,526,10
18920,1647,10
18921,2677,7
18922,1154,8
18923,981,8
18924,1,3
18925,153,4
18926,2809,9
18927,2719,2
18928,2395,10
18929,1648,8
18930,1352,7
18931,2585,6
18932,2009,7
18933,2103,6
18934,2884,4
18935,1649,7
18936,2534,1
18937,2393,10
18938,322,9
18939,2584,8
18940,95,10
18941,1394,9
18942,1508,7
18943,2278,7
18944,1271,5
18945,1213,2
18946,2300,10
18947,2123,9
18948,1728,10
18949,554,3
18950,1275,1
18951,1867,6
18952,649,7
18953,1459,8
18954,2465,4
18955,694,1
18956,1576,3
18957,1335,9
18958,776,1
18959,745,8
18960,2507,7
18961,2621,2
18962,2030,10
18963,12,0
18964,2684,9
18965,103,8
18966,1463,3
18967,1534,6
18968,2626,5
18969,2881,5
18970,2485,9
18971,516,10
18972,2446,0
18973,486,1
18974,1182,6
18975,2968,7
18976,2266,7
18977,1418,7
18978,2075,10
18979,1407,9
18980,880,10
18981,2609,8
18982,1584,0
18983,10,0
18984,2630,9
18985,2606,10
18986,2486,4
18987,2570,10
18988,1678,10
18989,1888,7
18990,1554,8
18991,1093,8
18992,2348,5
18993,2198,3
18994,1899,8
18995,781,10
18996,530,6
18997,2396,8
18998,529,10
18999,2902,2
19000,2042,8
19001,251,3
19002,584,7
19003,2156,0
19004,979,0
19005,2310,8
19006,1485,10
19007,285,7
19008,437,3
19009,1038,6
19010,1049,10
19011,620,8
19012,259,3
19013,2837,9
19014,1409,4
19015,1618,7
19016,2259,10
19017,2069,7
19018,689,4
19019,1614,9
19020,1373,9
19021,1971,3
19022,1645,8
19023,2079,8
19024,1716,10
19025,2695,9
19026,2747,3
19027,404,10
19028,2624,10
19029,1544,2
19030,132,10
19031,1137,4
19032,639,7
19033,89,8
19034,2813,7
19035,2381,7
19036,117,7
19037,2899,2
19038,2272,8
19039,2607,2
19040,2900,9
19041,1889,4
19042,1096,8
19043,1380,1
19044,1702,6
19045,2893,0
19046,2530,9
19047,2432,9
19048,2110,0
19049,1578,3
19050,1799,10
19051,2018,3
19052,2785,1
19053,1108,0
19054,644,6
19055,2945,1
19056,2369,9
19057,508,9
19058,249,10
19059,1285,6
19060,831,10
19061,2488,7
19062,423,9
19063,641,10
19064,708,0
19065,1047,5
19066,121,10
19067,1972,6
19068,1872,1
19069,2180,7
19070,835,10
19071,1891,8
19072,2840,8
19073,1632,5
19074,1324,9
19075,2089,9
19076,265,4
19077,2667,4
19078,901,8
19079,304,8
19080,2618,9
19081,994,4
19082,2702,7
19083,575,5
19084,1214,10
19085,2941,9
19086,1557,0
19087,361,6
19088,939,9
19089,2172,9
19090,1791,5
19091,325,6
19092,443,5
19093,1687,9
19094,551,0
19095,2473,0
19096,1666,4
19097,2987,6
19098,50,10
19099,144,4
19100,1280,3
19101,824,6
19102,1695,10
19103,1259,8
19104,946,7
19105,136,5
19106,351,4
19107,1398,9
19108,2175,8
19109,473,7
19110,1886,3
19111,720,2
19112,2787,4
19113,1913,4
19114,2689,5
19115,1293,9
19116,1902,8
19117,727,0
19118,1341,9
19119,2435,0
19120,1438,7
19121,552,10
19122,1541,3
19123,403,2
19124,586,9
19125,2526,6
19126,597,0
19127,631,1
19128,636,10
19129,1197,8
19130,1482,3
19131,1719,3
19132,737,9
19133,203,8
19134,370,4
19135,2685,6
19136,661,8
19137,1923,10
19138,34,10
19139,512,5
19140,2754,1
19141,2880,3
19142,1145,0
19143,849,9
19144,1970,1
19145,334,6
19146,1253,10
19147,845,9
19148,262,5
19149,585,7
19150,2294,3
19151,1035,6
19152,1493,4
19153,1905,5
19154,1276,8
19155,2164,9
19156,1321,7
19157,206,9
19158,2124,10
19159,2692,10
19160,2153,7
19161,137,2
19162,35,9
19163,966,3
19164,2504,9
19165,1758,10
19166,295,9
19167,1811,0
19168,82,3
19169,1672,10
19170,1793,0
19171,2569,9
19172,263,5
19173,2812,6
19174,2501,10
19175,463,2
19176,1010,7
19177,753,10
19178,2236,10
19179,2227,6
19180,2860,6
19181,1790,8
19182,2065,3
19183,357,10
19184,2192,1
19185,2801,6
19186,982,8
19187,1103,9
19188,2678,9
19189,910,6
19190,650,7
19191,1224,8
19192,1441,0
19193,774,6
19194,133,8
19195,2600,8
19196,2947,10
19197,458,4
19198,2019,9
19199,2032,0
19200,2306,4
19201,335,10
19202,853,3
19203,2536,10
19204,1814,5
19205,2985,0
19206,591,8
19207,1909,9
19208,753,5
19209,2974,1
19210,1812,6
19211,359,0
19212,284,9
19213,1325,5
19214,2009,0
19215,1396,8
19216,601,2
19217,328,10
19218,2031,1
19219,1681,10
19220,1576,7
19221,978,2
19222,2114,8
19223,1212,10
19224,1995,8
19225,1629,4
19226,35,9
19227,904,6
19228,380,7
19229,2898,10
19230,2049,9
19231,1716,0
19232,391,10
19233,404,0
19234,111,4
19235,180,1
19236,2175,9
19237,2911,9
19238,1507,7
19239,1276,3
19240,2270,10
19241,582,5
19242,1580,5
19243,1987,10
19244,2986,6
19245,191,5
19246,657,10
19247,1290,2
19248,487,10
19249,536,9
19250,2767,8
19251,291,1
19252,283,8
19253,2498,3
19254,1305,1
19255,540,9
19256,2648,9
19257,1144,0
19258,1523,10
19259,1687,8
19260,74,0
19261,1582,3
19262,2827,0
19263,396,3
19264,2612,5
19265,2040,9
19266,2096,7
19267,2411,8
19268,734,4
19269,1230,6
19270,997,9
19271,2720,9
19272,2782,5
19273,848,8
19274,1296,7
19275,2258,7
19276,1453,9
19277,1004,0
19278,1958,8
19279,331,6
19280,1303,8
19281,225,10
19282,1394,9
19283,1427,8
19284,1527,0
19285,2667,5
19286,232,8
19287,1354,3
19288,2471,5
19289,2869,4
19290,883,0
19291,1659,7
19292,73,0
19293,2423,5
19294,2620,9
19295,2622,8
19296,1589,0
19297,1770,4
19298,2092,9
19299,755,10
19300,1154,8
19301,2149,0
19302,2342,7
19303,683,10
19304,2867,0
19305,2818,9
19306,1419,5
19307,1119,8
19308,197,8
19309,2679,8
19310,2765,9
19311,2493,0
19312,388,2
19313,79,10
19314,1165,10
19315,1245,8
19316,1000,4
19317,1754,2
19318,810,8
19319,1676,5
19320,2496,8
19321,750,7
19322,421,10
19323,1785,8
19324,1876,7
19325,820,7
19326,1370,4
19327,1941,10
19328,2847,8
19329,1887,10
19330,1219,9
19331,837,9
19332,2801,9
19333,347,10
19334,897,10
19335,7,10
19336,1742,1
19337,207,6
19338,2553,5
19339,122,5
19340,1899,8
19341,708,0
19342,1767,5
19343,1277,10
19344,1147,7
19345,139,10
19346,2213,2
19347,2479,7
19348,2891,8
19349,2674,4
19350,2640,9
19351,397,10
19352,113,9
19353,2298,4
19354,1664,10
19355,1533,10
19356,1780,8
19357,220,6
19358,2458,3
19359,1980,7
19360,1366,9
19361,1637,5
19362,1013,5
19363,312,6
19364,556,10
19365,117,8
19366,1538,9
19367,1075,6
19368,2216,0
19369,2680,8
19370,659,7
19371,114,0
19372,1030,4
19373,1905,7
19374,343,7
19375,399,8
19376,467,7
19377,2052,1
19378,1106,1
19379,1910,6
19380,578,4
19381,815,9
19382,580,6
19383,493,9
19384,2989,6
19385,178,10
19386,1925,5
19387,1461,4
19388,2260,10
19389,2641,4
19390,2492,5
19391,963,5
19392,1636,5
19393,130,6
19394,2825,6
19395,1049,10
19396,512,3
19397,465,4
19398,1490,9
19399,1415,3
19400,1038,3
19401,499,3
19402,1313,4
19403,2259,6
19404,1926,2
19405,393,6
19406,362,9
19407,916,3
19408,1053,7
19409,983,6
19410,1447,9
19411,358,8
19412,1170,3
19413,878,10
19414,2439,5
19415,2481,8
19416,1243,9
19417,517,10
19418,1779,10
19419,2882,7
19420,2042,9
19421,667,7
19422,2629,2
19423,2312,4
19424,482,0
19425,1907,8
19426,18,9
19427,668,6
19428,1446,10
19429,1174,8
19430,372,8
19431,101,8
19432,2273,4
19433,201,2
19434,1936,5
19435,2516,8
19436,922,7
19437,1852,0
19438,1420,6
19439,1388,7
19440,1181,10
19441,1548,6
19442,828,5
19443,1472,3
19444,814,6
19445,1606,6
19446,8,10
19447,2437,1
19448,14,5
19449,1459,6
19450,620,9
19451,2500,9
19452,2178,4
19453,309,10
19454,1568,10
19455,2132,0
19456,1735,7
19457,2211,0
19458,412,4
19459,1626,10
19460,782,7
19461,2468,8
19462,2243,10
19463,2242,9
19464,1206,10
19465,924,9
19466,1148,3
19467,1934,0
19468,110,10
19469,2886,3
19470,626,2
19471,1392,9
19472,1023,9
19473,2590,10
19474,1224,9
19475,1278,9
19476,1788,2
19477,75,9
19478,933,0
19479,2617,4
19480,2964,7
19481,247,1
19482,2088,6
19483,1647,10
19484,443,0
19485,1775,7
19486,1005,10
19487,2032,6
19488,2130,1
19489,1968,3
19490,610,8
19491,833,8
19492,2645,2
19493,2873,9
19494,2204,7
19495,2751,4
19496,595,9
19497,2700,10
19498,1184,10
19499,1014,4
19500,1884,9
19501,992,0
19502,903,7
19503,2603,7
19504,1386,4
19505,2001,9
19506,609,0
19507,1171,7
19508,361,1
19509,861,9
19510,1177,9
19511,1506,4
19512,555,4
19513,1464,9
19514,2570,9
19515,1792,4
19516,1584,8
19517,2916,9
19518,383,10
19519,704,10
19520,335,9
19521,1943,5
19522,2299,9
19523,2000,5
19524,1717,9
19525,2217,4
19526,448,8
19527,507,5
19528,87,7
19529,1712,5
19530,2337,2
19531,593,6
19532,368,10
19533,1743,8
19534,901,4
19535,1528,10
19536,1640,3
19537,2183,5
19538,2727,0
19539,471,5
19540,155,0
19541,2196,3
19542,2450,6
19543,1155,10
19544,2448,8
19545,1693,0
19546,1827,8
19547,449,2
19548,1803,6
19549,2435,2
19550,1433,9
19551,2059,3
19552,1128,7
19553,1519,5
19554,1829,9
19555,294,9
19556,1208,10
19557,426,10
19558,2024,7
19559,2826,3
19560,1035,2
19561,1537,4
19562,2224,9
19563,1577,9
19564,2952,5
19565,2934,10
19566,379,4
19567,516,6
19568,1249,5
19569,1565,5
19570,1599,10
19571,1360,5
19572,2374,0
19573,549,5
19574,2579,5
19575,2829,5
19576,1661,9
19577,553,10
19578,385,7
19579,1881,5
19580,2419,10
19581,2268,0
19582,2063,6
19583,2436,7
19584,2654,5
19585,2277,4
19586,213,9
19587,2812,10
19588,2894,2
19589,2304,10
19590,784,4
19591,1090,4
19592,239,7
19593,544,4
19594,1375,2
19595,1562,7
19596,310,9
19597,142,8
19598,168,7
19599,473,6
19600,800,0
19601,2272,5
19602,1237,10
19603,2441,9
19604,2293,6
19605,2110,6
19606,1068,9
19607,1319,9
19608,674,6
19609,1571,9
19610,1677,7
19611,2154,4
19612,2349,5
19613,194,10
19614,573,6
19615,1353,7
19616,1847,10
19617,1130,6
19618,1831,2
19619,686,4
19620,974,4
19621,1135,6
19622,2504,9
19623,1839,9
19624,1463,4
19625,2532,5
19626,1994,1
19627,1789,10
19628,628,10
19629,1028,9
19630,2656,0
19631,243,5
19632,943,8
19633,1694,10
19634,215,4
19635,761,4
19636,1602,9
19637,2750,9
19638,224,9
19639,1172,6
19640,594,4
19641,1947,9
19642,694,4
19643,453,7
19644,2379,10
19645,1984,6
19646,3,1
19647,1701,10
19648,1733,1
19649,1125,5
19650,1009,1
19651,635,0
19652,1060,10
19653,1674,2
19654,63,8
19655,1012,1
19656,584,6
19657,2289,6
19658,2199,8
19659,2386,6
19660,203,4
19661,2316,5
19662,767,6
19663,1338,5
19664,374,0
19665,2181,8
19666,2662,2
19667,1120,4
19668,1578,6
19669,1885,9
19670,2307,6
19671,1257,0
19672,2044,0
19673,1679,6
19674,798,6
19675,1686,9
19676,975,8
19677,2204,7
19678,2161,7
19679,1243,10
19680,756,3
19681,1877,8
19682,282,9
19683,1391,2
19684,565,10
19685,1100,6
19686,1264,2
19687,2094,10
19688,1815,0
19689,2694,3
19690,1771,10
19691,1465,6
19692,1739,10
19693,560,3
19694,1331,9
19695,2137,8
19696,709,9
19697,2031,4
19698,508,7
19699,824,3
19700,1691,9
19701,2742,3
19702,2976,4
19703,537,2
19704,2037,0
19705,2944,10
19706,1535,9
19707,1943,10
19708,2159,4
19709,2131,3
19710,2966,10
19711,356,0
19712,679,10
19713,1885,10
19714,2119,9
19715,1854,5
19716,844,9
19717,1082,7
19718,1557,0
19719,2384,9
19720,2230,8
19721,2607,4
19722,2619,3
19723,802,10
19724,69,2
19725,342,4
19726,2629,7
19727,507,10
19728,1246,9
19729,1344,9
19730,849,10
19731,2194,0
19732,846,10
19733,2148,5
19734,2679,7
19735,2005,2
19736,1339,7
19737,519,9
19738,1059,0
19739,2906,0
19740,995,5
19741,1763,9
19742,2877,10
19743,1954,8
19744,699,8
19745,2329,0
19746,2164,1
19747,2894,1
19748,1719,2
19749,286,10
19750,1270,9
19751,1281,8
19752,130,0
19753,188,8
19754,2879,2
19755,704,7
19756,1234,9
19757,2349,0
19758,558,3
19759,1494,9
19760,1009,4
19761,101,10
19762,1623,9
19763,2942,5
19764,1991,0
19765,914,5
19766,977,2
19767,921,8
19768,616,0
19769,503,0
19770,600,3
19771,986,3
19772,284,10
19773,2287,9
19774,1258,3
19775,2197,2
19776,927,3
19777,1929,9
19778,2488,9
19779,2090,3
19780,2544,10
19781,1398,9
19782,653,10
19783,1565,8
19784,344,10
19785,1684,7
19786,1372,10
19787,413,9
19788,618,7
19789,2157,8
19790,379,2
19791,7,8
19792,1798,6
19793,2114,3
19794,1369,3
19795,932,6
19796,142,9
19797,428,9
19798,2889,10
19799,2069,10
19800,607,0
19801,973,4
19802,890,0
19803,2061,2
19804,1743,8
19805,2484,0
19806,2078,7
19807,138,4
19808,1409,3
19809,1273,5
19810,805,0
19811,357,8
19812,2021,9
19813,388,3
19814,1127,8
19815,876,8
19816,1303,9
19817,433,8
19818,1011,2
19819,1706,9
19820,2535,9
19821,850,7
19822,905,7
19823,1902,10
19824,2265,10
19825,2996,8
19826,1785,9
19827,152,8
19828,2338,7
19829,1485,10
19830,1139,6
19831,858,5
19832,1419,6
19833,590,3
19834,1556,9
19835,686,4
19836,2220,10
19837,1128,7
19838,442,6
19839,468,9
19840,845,10
19841,1495,0
19842,1445,10
19843,1296,9
19844,822,9
19845,2656,0
19846,1366,4
19847,580,6
19848,22,7
19849,509,0
19850,296,4
19851,1698,3
19852,2317,4
19853,1797,5
19854,1671,10
19855,1975,3
19856,160,9
19857,2921,9
19858,528,5
19859,309,10
19860,2129,4
19861,2427,10
19862,2831,9
19863,434,0
19864,2442,0
19865,1335,6
19866,2763,2
19867,643,7
19868,1647,10
19869,2989,4
19870,729,7
19871,1442,9
19872,1109,6
19873,1695,9
19874,2158,2
19875,1816,7
19876,1198,10
19877,1443,9
19878,2498,1
19879,863,10
19880,801,7
19881,2341,10
19882,1533,8
19883,1766,10
19884,2882,9
19885,2965,4
19886,1680,9
19887,2470,9
19888,493,6
19889,1724,8
19890,907,10
19891,1194,0
19892,2866,5
19893,243,9
19894,204,2
19895,418,9
19896,1051,0
19897,1245,9
19898,1641,5
19899,406,0
19900,2111,5
19901,1958,8
19902,1486,9
19903,2198,2
19904,2166,10
19905,146,8
19906,2847,8
19907,654,4
19908,475,4
19909,594,4
19910,1536,5
19911,2403,5
19912,1469,9
19913,734,4
19914,1108,0
19915,624,10
19916,1229,9
19917,2888,5
19918,304,5
19919,1807,10
19920,2524,8
19921,1500,7
19922,1091,9
19923,2022,2
19924,1956,3
19925,2939,10
19926,2543,7
19927,2091,9
19928,1381,5
19929,2433,6
19930,1477,5
19931,1456,2
19932,2977,9
19933,775,9
19934,363,10
19935,2346,10
19936,1979,1
19937,1206,10
19938,2360,8
19939,1216,9
19940,1047,3
19941,1054,10
19942,2323,3
19943,2239,8
19944,175,0
19945,389,6
19946,2930,9
19947,2443,3
19948,400,10
19949,1887,10
19950,37,6
19951,4,6
19952,1301,1
19953,1876,10
19954,703,8
19955,1131,7
19956,857,8
19957,2677,10
19958,2918,4
19959,1750,3
19960,278,10
19961,1028,9
19962,773,6
19963,1019,8
19964,1438,6
19965,1915,2
19966,139,8
19967,2504,9
19968,2979,7
19969,596,10
19970,190,9
19971,2224,9
19972,1265,10
19973,2242,10
19974,2926,9
19975,1554,10
19976,2984,3
19977,2593,7
19978,1142,7
19979,2279,10
19980,2250,7
19981,765,10
19982,1472,1
19983,2824,1
19984,1162,9
19985,1163,10
19986,2376,0
19987,788,7
19988,1029,10
19989,2525,9
19990,1098,10
19991,1644,6
19992,516,6
19993,220,9
19994,294,9
19995,102,10
19996,1823,5
19997,2474,5
19998,393,5
19999,663,5
20000,52,7
20001,874,9
20002,400,10
20003,2320,4
20004,185,0
20005,1628,3
20006,2829,6
20007,2608,6
20008,601,4
20009,275,4
20010,477,9
20011,199,6
20012,1531,3
20013,2165,2
20014,1240,9
20015,1260,9
20016,875,4
20017,2128,5
20018,484,4
20019,2720,10
20020,2028,10
20021,246,5
20022,2295,8
20023,508,2
20024,2821,10
20025,1478,7
20026,1071,9
20027,8,9
20028,2385,10
20029,1076,2
20030,791,8
20031,1666,2
20032,629,8
20033,631,3
20034,162,8
20035,2222,6
20036,2082,8
20037,2427,8
20038,886,8
20039,1822,10
20040,2824,2
20041,1279,6
20042,2699,7
20043,1938,0
20044,59,10
20045,1942,4
20046,1911,9
20047,812,9
20048,1827,7
20049,365,4
20050,6,7
20051,2002,6
20052,816,5
20053,1489,9
20054,1471,10
20055,690,7
20056,136,5
20057,190,8
20058,1560,10
20059,179,1
20060,1573,8
20061,1978,1
20062,1787,7
20063,86,6
20064,1575,9
20065,2047,7
20066,2211,6
20067,284,10
20068,945,7
20069,490,0
20070,2248,5
20071,1181,3
20072,2055,8
20073,2145,5
20074,2447,4
20075,1271,9
20076,1843,4
20077,1515,4
20078,2814,6
20079,932,1
20080,1479,5
20081,1066,10
20082,1308,0
20083,993,4
20084,329,7
20085,2398,9
20086,1710,9
20087,1349,5
20088,1135,10
20089,960,10
20090,846,10
20091,1171,4
20092,1215,8
20093,2770,6
20094,1561,4
20095,1042,6
20096,1218,3
20097,305,2
20098,2198,2
20099,706,10
20100,852,3
20101,1781,2
20102,2319,3
20103,1455,7
20104,1264,6
20105,687,8
20106,2930,8
20107,224,8
20108,2610,10
20109,1375,10
20110,1813,7
20111,1953,7
20112,716,7
20113,1048,8
20114,2235,8
20115,2341,9
20116,2843,5
20117,873,0
20118,2961,4
20119,710,7
20120,2027,10
20121,2421,3
20122,2227,4
20123,2862,9
20124,763,7
20125,1695,6
20126,2996,8
20127,1735,6
20128,1729,3
20129,941,7
20130,1212,9
20131,2925,6
20132,362,9
20133,380,7
20134,1634,5
20135,1902,10
20136,1361,9
20137,456,10
20138,367,10
20139,1497,1
20140,2582,9
20141,574,1
20142,554,4
20143,1044,0
20144,382,4
20145,2571,6
20146,2740,6
20147,323,9
20148,2577,7
20149,2509,10
20150,1697,9
20151,1128,4
20152,1825,10
20153,1858,5
20154,1546,7
20155,1025,7
20156,2147,10
20157,407,10
20158,994,1
20159,2273,3
20160,2261,8
20161,320,2
20162,1501,9
20163,2875,7
20164,7,5
20165,519,10
20166,961,4
20167,2136,10
20168,565,6
20169,2344,10
20170,1818,10
20171,1572,9
20172,560,3
20173,2663,10
20174,1828,4
20175,2436,3
20176,1660,9
20177,277,3
20178,2474,10
20179,576,6
20180,2673,7
20181,2487,4
20182,2161,9
20183,2166,10
20184,1331,10
20185,1883,7
20186,1393,9
20187,895,6
20188,2407,5
20189,539,2
20190,396,3
20191,290,0
20192,1465,10
20193,882,6
20194,1929,7
20195,1137,5
20196,1018,10
20197,274,7
20198,206,7
20199,2981,10
20200,98,6
20201,1820,9
20202,2712,10
20203,2939,10
20204,2573,9
20205,222,10
20206,2791,7
20207,1480,0
20208,983,8
20209,2115,2
20210,2422,7
20211,2475,5
20212,699,10
20213,215,5
20214,1366,4
20215,2495,8
20216,1170,0
20217,1177,10
20218,1638,4
20219,1865,7
20220,1469,6
20221,1459,10
20222,2384,10
20223,23,1
20224,1274,9
20225,2918,10
20226,1165,10
20227,660,2
20228,1431,9
20229,1456,6
20230,2094,10
20231,1060,9
20232,1236,8
20233,1436,9
20234,1993,9
20235,2159,6
20236,672,10
20237,387,3
20238,1475,9
20239,1962,10
20240,29,6
20241,41,6
20242,567,6
20243,1198,10
20244,2478,9
20245,2093,7
20246,2347,10
20247,2089,9
20248,1155,8
20249,2817,3
20250,1648,5
20251,2450,4
20252,340,10
20253,734,4
20254,1134,8
20255,2345,0
20256,2278,7
20257,507,10
20258,1994,8
20259,358,9
20260,502,4
20261,514,7
20262,559,9
20263,884,5
20264,1711,3
20265,501,10
20266,2970,3
20267,1067,9
20268,2497,5
20269,114,0
20270,1187,4
20271,1521,0
20272,97,10
20273,38,2
20274,2109,3
20275,1696,9
